Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,441.2675,444.2011,1,2933,0.165555496,0.212962971,1,0,0,three_green_crosses,444.2012,445.2007,0,6,6,28,1,shape,images/2yellowCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,445.2071,448.1335,1,2926,0.11277771,0.193518524,0,0,1,three_green_crosses,448.1336,449.1336,0,0,0,4,1,colour,images/1greenCross.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,449.1342,452.8186,0,3685,0.396111145,0.259259262,1,0,0,four_blue_stars,452.819,453.8172,0,1,1,38,1,colour,images/3greenStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,453.8176,456.7836,0,2966,-0.398333359,0.249074078,1,0,0,one_red_dot,456.7837,457.7841,0,2,2,3,1,colour,images/1blueTriangle.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,457.7845,460.7668,0,2982,-0.070555573,0.25,1,0,0,two_yellow_triangles,460.7669,461.7676,0,3,3,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,461.7682,464.3836,1,2615,0.082222214,0.194444447,1,0,0,three_green_crosses,464.3844,465.3836,0,4,4,37,1,colour,images/3greenDots.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,465.384,467.7169,1,2333,-0.324259262,0.200925941,1,0,0,one_red_dot,467.717,468.7174,0,5,5,9,1,colour,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,468.7183,472.7341,0,4016,-0.079814835,0.172222252,1,0,0,two_yellow_triangles,472.7351,473.7336,0,6,6,43,1,colour,images/3redTriangles.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,473.7402,476.3339,0,2594,-0.107592621,0.190740757,1,0,0,two_yellow_triangles,476.3342,477.3336,0,0,0,14,1,shape,images/1yellowStar.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,477.3343,480.0839,0,2750,-0.325185204,0.199074078,1,0,0,one_red_dot,480.084,481.084,0,1,1,11,1,shape,images/1redTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,481.085,485.0004,1,3915,0.420185089,0.23333334,1,0,0,four_blue_stars,485.0012,486.0006,0,2,2,62,1,shape,images/4yellowStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,486.0012,489.2008,1,3200,0.346111069,0.224074078,1,0,0,four_blue_stars,489.2009,490.2004,0,3,3,34,1,shape,images/3blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,490.2011,493.6172,1,3416,-0.157592621,0.254629631,1,0,0,two_yellow_triangles,493.6174,494.6174,0,4,4,59,1,shape,images/4redTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,494.6179,497.0837,1,2466,-0.134444504,0.241666679,1,0,0,two_yellow_triangles,497.0839,498.0837,0,5,5,23,1,shape,images/2greenTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,498.084,500.467,1,2383,0.369259186,0.27129631,1,0,0,four_blue_stars,500.4671,501.4675,0,6,6,18,1,shape,images/2blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,501.4739,504.8509,1,3377,-0.349259262,0.190740757,1,0,0,one_red_dot,504.8511,505.8511,0,0,0,9,1,number,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,505.8522,508.9004,0,3049,0.31277771,0.295370369,1,0,0,four_blue_stars,508.9012,509.9011,0,1,1,42,1,number,images/3redStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,509.9017,512.0844,1,2183,0.100740738,0.262962971,1,0,0,three_green_crosses,512.0857,513.0844,0,2,2,36,1,number,images/3greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,513.0852,515.6841,1,2599,-0.124259262,0.204629631,1,0,0,two_yellow_triangles,515.6842,516.6839,0,3,3,17,1,number,images/2blueDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,516.6845,519.6175,1,2933,0.380370331,0.229629631,1,0,0,four_blue_stars,519.6177,520.6174,0,4,4,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,520.618,523.1175,0,2500,-0.109444504,0.220370388,1,0,0,two_yellow_triangles,523.1188,524.1171,0,5,5,47,1,number,images/3yellowTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,524.1177,526.9177,1,2800,-0.354814835,0.215740757,1,0,0,one_red_dot,526.9187,527.9172,0,6,6,14,1,number,images/1yellowStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,527.923,530.6174,0,2694,0.135,0.218518524,1,0,0,three_green_crosses,530.6181,531.6173,0,0,0,44,1,colour,images/3yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,531.6178,534.6508,1,3033,0.349814758,0.214814816,1,0,0,four_blue_stars,534.6516,535.6508,0,1,1,33,1,colour,images/3blueDots.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,535.6515,537.9172,1,2266,0.142407379,0.25833334,1,0,0,three_green_crosses,537.9174,538.9175,0,2,2,23,1,colour,images/2greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,538.9182,541.5346,1,2616,-0.077962952,0.264814816,1,0,0,two_yellow_triangles,541.5348,542.5343,0,3,3,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,542.5349,546.3173,0,3783,0.098888855,0.253703709,1,0,0,three_green_crosses,546.3181,547.3173,0,4,4,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,547.3177,551.534,0,4216,0.343333282,0.235185184,1,0,0,four_blue_stars,551.5342,552.534,0,5,5,60,1,colour,images/4yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,552.5344,555.001,0,2467,0.102592545,0.218518524,1,0,0,three_green_crosses,555.0012,556.0009,0,6,6,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,Item 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.2903,834.2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.2896,850.8364,space,15.5176,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,5,6,6,6,5,6,3,5,4,5,6,6,4,6,5,4,5,5,I interpreted it as i/m not that good on reading social skills,oh definatly the picking the correct response for the questions section,Im not entirely sure what the study was about but maybe your abilllity to  read people.,no i actually didn't think it wasn't judged on performance.,Item 3,1,,
,696f0efc6748b12f99c74026,89,6aa09bb296af1050f055ee3b,2026-09-10_16h03.28.789,Reading the Room,2026.1.3,Win32,60.60606061,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.5583,1553.5573
