Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,301.6468,303.979,0,2333,-0.338888889,0.223148148,1,0,0,one_red_dot,303.9791,304.9794,0,5,5,25,1,number,images/2redDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,304.9801,306.9793,1,1999,0.122222222,0.232407407,1,0,0,three_green_crosses,306.9799,307.9794,0,6,6,40,1,number,images/3redCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,307.996,310.5458,0,2550,-0.10462963,0.208333333,1,0,0,two_yellow_triangles,310.5462,311.5459,0,0,0,18,1,shape,images/2blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,311.5466,314.3459,0,2800,0.167592593,0.213888889,1,0,0,three_green_crosses,314.346,315.346,0,1,1,38,1,shape,images/3greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,315.3469,317.3627,1,2016,0.133333333,0.248148148,1,0,0,three_green_crosses,317.3632,318.3626,0,2,2,52,1,shape,images/4greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,318.3634,320.3959,1,2033,-0.341666667,0.216666667,1,0,0,one_red_dot,320.396,321.396,0,3,3,53,1,shape,images/4greenDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,321.3969,323.3957,1,1999,0.138888889,0.219444444,1,0,0,three_green_crosses,323.3959,324.3963,0,4,4,60,1,shape,images/4yellowCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,324.3975,326.3125,1,1916,-0.344444444,0.193518519,1,0,0,one_red_dot,326.3125,327.3124,0,5,5,5,1,shape,images/1greenDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,327.3131,329.2959,1,1983,0.388888889,0.212037037,1,0,0,four_blue_stars,329.2959,330.2961,0,6,6,34,1,shape,images/3blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,330.3101,332.6458,0,2336,0.365740741,0.251851852,1,0,0,four_blue_stars,332.6463,333.6457,0,0,0,14,1,colour,images/1yellowStar.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,333.6463,336.2959,0,2650,-0.118518519,0.265740741,1,0,0,two_yellow_triangles,336.2961,337.296,0,1,1,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,337.2974,339.4457,1,2149,0.364814815,0.232407407,1,0,0,four_blue_stars,339.4462,340.4458,0,2,2,1,1,colour,images/1blueDot.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,340.4464,342.4625,1,2016,-0.34537037,0.212037037,1,0,0,one_red_dot,342.4627,343.4629,0,3,3,9,1,colour,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,343.4639,345.8459,1,2382,-0.343518519,0.193518519,1,0,0,one_red_dot,345.846,346.8459,0,4,4,11,1,colour,images/1redTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,346.8465,348.9961,1,2150,-0.100925926,0.239814815,1,0,0,two_yellow_triangles,348.9961,349.996,0,5,5,62,1,colour,images/4yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,349.9964,351.8793,1,1883,0.134259259,0.22037037,1,0,0,three_green_crosses,351.8794,352.8794,0,6,6,5,1,colour,images/1greenDot.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,352.8941,354.7457,0,1852,-0.343518519,0.185185185,1,0,0,one_red_dot,354.7461,355.7462,0,0,0,24,1,shape,images/2redCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,355.7471,359.2794,0,3533,-0.10462963,0.238888889,1,0,0,two_yellow_triangles,359.2794,360.2795,0,1,1,26,1,shape,images/2redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,360.2807,362.3459,1,2066,-0.339814815,0.206481481,1,0,0,one_red_dot,362.3463,363.346,0,2,2,45,1,shape,images/3yellowDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,363.3471,365.3124,1,1966,0.128703704,0.189814815,1,0,0,three_green_crosses,365.3125,366.3127,0,3,3,20,1,shape,images/2greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,366.3134,368.129,1,1816,-0.333333333,0.214814815,1,0,0,one_red_dot,368.1293,369.1296,0,4,4,1,1,shape,images/1blueDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,369.1308,371.5127,1,2382,-0.326851852,0.189814815,1,0,0,one_red_dot,371.5129,372.5127,0,5,5,5,1,shape,images/1greenDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,372.5138,374.3794,1,1866,-0.35,0.198148148,1,0,0,one_red_dot,374.3795,375.3795,0,6,6,41,1,shape,images/3redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,375.3941,377.346,0,1952,0.159259259,0.192592593,1,0,0,three_green_crosses,377.3465,378.346,0,0,0,52,1,number,images/4greenCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,378.3463,381.8294,1,3483,-0.37037037,0.223148148,1,0,0,one_red_dot,381.8298,382.8294,0,1,1,3,1,number,images/1blueTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,382.8304,384.8959,1,2066,-0.374074074,0.19537037,1,0,0,one_red_dot,384.896,385.8962,0,2,2,14,1,number,images/1yellowStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,385.897,387.8124,1,1916,0.375,0.232407407,1,0,0,four_blue_stars,387.8125,388.8125,0,3,3,58,1,number,images/4redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,388.813,390.7293,1,1916,0.123148148,0.239814815,1,0,0,three_green_crosses,390.7294,391.7294,0,4,4,39,1,number,images/3greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,391.7303,393.8791,1,2149,-0.374074074,0.215740741,1,0,0,one_red_dot,393.8793,394.8794,0,5,5,6,1,number,images/1greenStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,394.8802,396.8461,1,1966,-0.357407407,0.215740741,1,0,0,one_red_dot,396.8462,397.8461,0,6,6,15,1,number,images/1yellowTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,Item 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7137,629.7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.716,648.9146,space,18.1656,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,2,6,6,5,5,2,2,5,3,5,6,4,5,4,5,3,2,2,Choices and opinions of what you may do in certain situations that you may come up in.,I think getting the 50th percentile is part of the study and everyone got this and that is where the real analysis is.,"Yes all of it, but not in a personal way since this will be an aggregated survey.","Yes, the 50th percentile score - I think this is more of a point to see what sort of reaction and feedback you will get from those people who may have taken that too personally.  The calculation of the answers was a bit of a ruse for that but we will see in the upcoming end statement!  ",Item 3,1,,
,6a26d1c6d013e3513e842c0b,46,6aa09bb296af1050f055ee3b,2026-09-10_13h27.21.928,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.9982,1139.9976
