Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,282.342,285.343,1,3002,-0.130555556,0.230555556,1,0,0,two_yellow_triangles,285.3435,286.3373,0,4,4,44,1,colour,images/3yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,286.3422,288.1737,0,1831,0.093518575,0.255555556,1,0,0,three_green_crosses,288.1766,289.1741,0,5,5,46,1,colour,images/3yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,289.1757,291.3854,1,2209,-0.103703647,0.198148134,1,0,0,two_yellow_triangles,291.3878,292.3842,0,6,6,29,1,colour,images/2yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,292.422,294.45,0,2028,0.383333333,0.2,1,0,0,four_blue_stars,294.4526,295.4488,0,0,0,19,1,shape,images/2blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,295.4508,297.0028,0,1553,-0.086111111,0.208333333,1,0,0,two_yellow_triangles,297.0036,297.9981,0,1,1,30,1,shape,images/2yellowStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,298.0016,301.329,0,3329,0.318518575,0.233333333,1,0,0,four_blue_stars,301.3294,302.334,0,2,2,0,1,shape,images/1blueCross.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,302.3361,304.4031,1,2067,-0.151851824,0.245370356,1,0,0,two_yellow_triangles,304.4055,305.3938,0,3,3,27,1,shape,images/2redTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,305.3969,307.3514,1,1955,-0.06851849,0.212037023,1,0,0,two_yellow_triangles,307.352,308.3484,0,4,4,51,1,shape,images/4blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,308.3514,310.9909,1,2641,-0.372222222,0.236111111,1,0,0,one_red_dot,310.9913,311.9909,0,5,5,33,1,shape,images/3blueDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,311.9923,314.2058,1,2214,-0.087036981,0.196296289,1,0,0,two_yellow_triangles,314.2063,315.2047,0,6,6,39,1,shape,images/3greenTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,315.2164,317.5371,0,2321,0.327777778,0.218518511,1,0,0,four_blue_stars,317.5386,318.5291,0,0,0,30,1,colour,images/2yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,318.5315,321.6683,1,3138,-0.371296268,0.22870369,1,0,0,one_red_dot,321.669,322.668,0,1,1,25,1,colour,images/2redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,322.6699,324.6842,0,2014,-0.387962935,0.238888889,1,0,0,one_red_dot,324.6873,325.6734,0,2,2,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,325.6755,327.6244,0,1950,-0.166666667,0.192592578,1,0,0,two_yellow_triangles,327.6249,328.6207,0,3,3,27,1,colour,images/2redTriangles.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,328.6222,330.3979,1,1776,-0.371296268,0.213888889,1,0,0,one_red_dot,330.3992,331.3983,0,4,4,11,1,colour,images/1redTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,331.4017,334.1705,1,2770,-0.075,0.229629623,1,0,0,two_yellow_triangles,334.171,335.1715,0,5,5,60,1,colour,images/4yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,335.1737,337.1975,1,2024,0.034259288,0.2,1,0,0,three_green_crosses,337.1981,338.1929,0,6,6,52,1,colour,images/4greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,338.213,341.0095,0,2796,-0.340740712,0.210185178,1,0,0,one_red_dot,341.0118,342.0095,0,0,0,42,1,number,images/3redStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,342.0139,343.8233,1,1812,0.110185242,0.20370369,1,0,0,three_green_crosses,343.824,344.8233,0,1,1,44,1,number,images/3yellowCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,344.8258,346.6054,0,1780,-0.137962935,0.233333333,1,0,0,two_yellow_triangles,346.6065,347.6061,0,2,2,59,1,number,images/4redTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,347.6076,351.5632,1,3956,0.423148176,0.2324074,1,0,0,four_blue_stars,351.5656,352.5528,0,3,3,52,1,number,images/4greenCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,352.5564,354.3265,1,1771,0.382407464,0.238888889,1,0,0,four_blue_stars,354.327,355.3104,0,4,4,54,1,number,images/4greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,355.3129,357.8086,1,2497,-0.138888889,0.263888889,1,0,0,two_yellow_triangles,357.8089,358.8069,0,5,5,29,1,number,images/2yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,358.8092,360.8157,1,2007,-0.384259245,0.240740734,1,0,0,one_red_dot,360.8164,361.8143,0,6,6,6,1,number,images/1greenStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,361.8397,364.5124,0,2673,-0.092592536,0.2324074,1,0,0,two_yellow_triangles,364.5132,365.5153,0,0,0,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,365.5177,367.7616,0,2244,0.328703732,0.225,1,0,0,four_blue_stars,367.762,368.7628,0,1,1,60,1,shape,images/4yellowCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,368.7655,372.7594,0,3994,-0.339814801,0.225925912,1,0,0,one_red_dot,372.7601,373.7586,0,2,2,26,1,shape,images/2redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,373.76,376.3102,1,2550,0.357407464,0.177777778,1,0,0,four_blue_stars,376.3137,377.3125,0,3,3,50,1,shape,images/4blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,377.3156,380.3097,1,2996,-0.374074046,0.254629623,1,0,0,one_red_dot,380.3098,381.3096,0,4,4,49,1,shape,images/4blueDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,381.3113,383.177,1,1866,-0.302777778,0.173148134,1,0,0,one_red_dot,383.1773,384.1694,0,5,5,1,1,shape,images/1blueDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,384.1729,386.236,0,2064,-0.140740712,0.208333333,1,0,0,two_yellow_triangles,386.2386,387.2349,0,6,6,22,1,shape,images/2greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,2,Item 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0522,560.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0519,569.1334,space,8.0466,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,2,6,7,5,2,2,2,5,6,2,7,2,2,4,2,1,2,1,The study was about judgements and the ability to analyse a situation in a certain time frame ,Throughout the study from the first activity to the last,Not too much as it's a great way to understand how I process and would react to specific situations,No,Item 3,1,,
,6a28c51ea10d8e8fe6c20b3f,67,6aa09bb296af1050f055ee3b,2026-09-10_14h42.06.516,Reading the Room,2026.1.3,Win32,59.88023952,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2989,790.2998
