Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,422.2044,424.5934,1,2389,0.136194435,0.203857759,1,0,0,three_green_crosses,424.5937,425.5912,0,6,6,8,1,shape,images/1redCross.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,425.5981,428.196,0,2598,-0.315301149,0.19553527,1,0,0,one_red_dot,428.1968,429.1971,0,0,0,5,1,colour,images/1greenDot.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,429.1976,431.3899,1,2192,0.119549219,0.188599903,1,0,0,three_green_crosses,431.3912,432.3875,0,1,1,39,1,colour,images/3greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,432.3881,434.4159,1,2028,-0.139835273,0.201083596,1,0,0,two_yellow_triangles,434.416,435.4177,0,2,2,15,1,colour,images/1yellowTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,435.4187,437.6784,1,2260,-0.143302769,0.197615942,1,0,0,two_yellow_triangles,437.6786,438.6787,0,3,3,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,438.6796,440.8337,1,2154,-0.331946126,0.201083596,1,0,0,one_red_dot,440.8338,441.8334,0,4,4,40,1,colour,images/3redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,441.834,444.0666,1,2233,-0.309752823,0.187906312,1,0,0,one_red_dot,444.0668,445.069,0,5,5,9,1,colour,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,445.0702,447.2725,1,2203,-0.3263978,0.194841779,1,0,0,one_red_dot,447.2728,448.2694,0,6,6,24,1,colour,images/2redCrosses.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,448.2911,450.4204,0,2129,0.106372134,0.185132149,1,0,0,three_green_crosses,450.4224,451.4213,0,0,0,55,1,number,images/4greenTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,451.4225,454.3493,0,2927,0.372692014,0.241308999,1,0,0,four_blue_stars,454.3495,455.3503,0,1,1,30,1,number,images/2yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,455.3511,458.8165,0,3466,0.368530591,0.253792752,1,0,0,four_blue_stars,458.8167,459.8169,0,2,2,22,1,number,images/2greenStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,459.8183,461.9381,1,2120,0.362288893,0.275292584,1,0,0,four_blue_stars,461.9388,462.9376,0,3,3,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,462.9386,465.1258,1,2187,0.114694424,0.228131715,1,0,0,three_green_crosses,465.1259,466.1257,0,4,4,46,1,number,images/3yellowStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,466.1268,469.0189,1,2892,-0.362461958,0.217035103,1,0,0,one_red_dot,469.0191,470.0198,0,5,5,0,1,number,images/1blueCross.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,470.021,472.0808,1,2060,-0.340962186,0.191374026,1,0,0,one_red_dot,472.0811,473.0748,0,6,6,11,1,number,images/1redTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,473.0923,475.3523,1,2260,0.381014542,0.221889838,1,0,0,four_blue_stars,475.3527,476.3499,0,0,0,51,1,colour,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,476.3505,478.6128,0,2262,0.378240181,0.225357552,1,0,0,four_blue_stars,478.6135,479.6114,0,1,1,57,1,colour,images/4redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,479.6118,481.5415,1,1930,-0.099609851,0.262808791,1,0,0,two_yellow_triangles,481.5423,482.541,0,2,2,47,1,colour,images/3yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,482.5418,484.797,1,2255,-0.311833534,0.213567349,1,0,0,one_red_dot,484.7973,485.7985,0,3,3,43,1,colour,images/3redTriangles.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,485.8005,487.8834,1,2084,0.380321012,0.267663626,1,0,0,four_blue_stars,487.8835,488.8779,0,4,4,32,1,colour,images/3blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,488.8791,490.8855,1,2007,-0.104464646,0.260728159,1,0,0,two_yellow_triangles,490.8859,491.8813,0,5,5,15,1,colour,images/1yellowTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,491.8834,494.0114,1,2129,0.360901831,0.245470302,1,0,0,four_blue_stars,494.0116,495.0129,0,6,6,16,1,colour,images/2blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,495.0326,497.231,0,2198,-0.339575084,0.206631982,1,0,0,one_red_dot,497.2335,498.2295,0,0,0,59,1,shape,images/4redTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,498.2304,500.7004,1,2470,0.36783706,0.253099201,1,0,0,four_blue_stars,500.7012,501.7014,0,1,1,62,1,shape,images/4yellowStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,501.7026,503.867,1,2165,-0.157867154,0.256566915,1,0,0,two_yellow_triangles,503.8671,504.8684,0,2,2,19,1,shape,images/2blueTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,504.87,507.2695,1,2400,0.138275027,0.212873799,1,0,0,three_green_crosses,507.2696,508.2666,0,3,3,56,1,shape,images/4redCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,508.2677,510.6634,1,2396,-0.10654508,0.240615507,1,0,0,two_yellow_triangles,510.6636,511.6612,0,4,4,3,1,shape,images/1blueTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,511.6616,513.8039,1,2142,-0.138447974,0.219809266,1,0,0,two_yellow_triangles,513.8041,514.804,0,5,5,43,1,shape,images/3redTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,514.8046,516.875,1,2070,-0.34581706,0.217728594,1,0,0,one_red_dot,516.8751,517.874,0,6,6,21,1,shape,images/2greenDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,Item 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4933,705.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.4965,719.109,space,12.6028,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3,1,5,6,3,1,2,1,6,6,2,6,2,1,1,2,6,5,2,How people respond or feel after receiving being graded on a social experiment.,"Yes, I felt most of the tests involved evaluating my responses.","I did not know what to expect, but I wasn't surprised after receiving an average rating.","No, I did not at first, but I am second guessing that thought now.",Item 3,1,,
,692f23efdc7d4dfee3284acf,42,6aa09bb296af1050f055ee3b,2026-09-09_20h12.46.652,Reading the Room,2026.1.3,Win32,243.902439,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.5384,1191.537
