Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_14.started,feedback_14.stopped,press_spacebar.keys,press_spacebar.rt,press_spacebar.duration,show_feedback_low.thisRepN,show_feedback_low.thisTrialN,show_feedback_low.thisN,show_feedback_low.thisIndex,show_feedback_low.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,697.0756,699.2255,1,2150,0.095238095,0.236190476,1,0,0,three_green_crosses,699.2256,700.2261,0,6,6,42,1,number,images/3redStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,700.2319,702.5956,0,2364,-0.105714286,0.214285714,1,0,0,two_yellow_triangles,702.597,703.5958,0,0,0,23,1,colour,images/2greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,703.5967,706.6318,1,3035,0.321904762,0.217142857,1,0,0,four_blue_stars,706.6329,707.6325,0,1,1,19,1,colour,images/2blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,707.6334,710.2678,1,2635,0.160952381,0.219047619,1,0,0,three_green_crosses,710.268,711.2686,0,2,2,22,1,colour,images/2greenStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,711.2695,713.8206,1,2551,0.291428571,0.221904762,1,0,0,four_blue_stars,713.8209,714.8212,0,3,3,18,1,colour,images/2blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,714.8223,717.3565,1,2534,0.146666667,0.192380952,1,0,0,three_green_crosses,717.3567,718.3573,0,4,4,36,1,colour,images/3greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,718.3582,722.7106,0,4353,-0.057142857,0.192380952,1,0,0,two_yellow_triangles,722.7117,723.7113,0,5,5,59,1,colour,images/4redTriangles.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,723.7122,726.7471,1,3035,-0.346666667,0.236190476,1,0,0,one_red_dot,726.7482,727.7477,0,6,6,27,1,colour,images/2redTriangles.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,727.7637,730.6835,0,2920,-0.355238095,0.224761905,1,0,0,one_red_dot,730.6845,731.6839,0,0,0,42,1,number,images/3redStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,731.6848,734.403,1,2718,-0.082857143,0.18952381,1,0,0,two_yellow_triangles,734.4041,735.4037,0,1,1,25,1,number,images/2redDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,735.4047,738.0723,1,2668,0.06952381,0.219047619,1,0,0,three_green_crosses,738.0726,739.0733,0,2,2,36,1,number,images/3greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,739.0746,741.4249,1,2351,-0.104761905,0.217142857,1,0,0,two_yellow_triangles,741.4252,742.426,0,3,3,28,1,number,images/2yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,742.4272,744.5438,1,2117,0.091428571,0.206666667,1,0,0,three_green_crosses,744.5441,745.5446,0,4,4,34,1,number,images/3blueStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,745.5456,748.0632,1,2518,-0.336190476,0.226666667,1,0,0,one_red_dot,748.0634,749.0639,0,5,5,3,1,number,images/1blueTriangle.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,749.0648,751.2654,1,2201,0.298095238,0.207619048,1,0,0,four_blue_stars,751.2655,752.2664,0,6,6,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,752.2842,754.3851,0,2101,-0.088571429,0.20952381,1,0,0,two_yellow_triangles,754.3863,755.3855,0,0,0,25,1,shape,images/2redDots.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,755.3865,759.2049,1,3819,0.128571429,0.212380952,1,0,0,three_green_crosses,759.2058,760.2058,0,1,1,36,1,shape,images/3greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,760.2068,763.3582,1,3152,-0.082857143,0.215238095,1,0,0,two_yellow_triangles,763.3584,764.3589,0,2,2,63,1,shape,images/4yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,764.3599,767.9616,0,3602,-0.314285714,0.206666667,1,0,0,one_red_dot,767.9626,768.9621,0,3,3,11,1,shape,images/1redTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,768.9628,774.5668,1,5604,0.077142857,0.211428571,1,0,0,three_green_crosses,774.5679,775.5674,0,4,4,40,1,shape,images/3redCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,775.5683,778.403,0,2835,0.08,0.204761905,1,0,0,three_green_crosses,778.4041,779.4037,0,5,5,42,1,shape,images/3redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,779.4048,782.406,1,3001,-0.139047619,0.199047619,1,0,0,two_yellow_triangles,782.407,783.4061,0,6,6,59,1,shape,images/4redTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,783.412,786.0921,1,2680,0.334285714,0.168571429,1,0,0,four_blue_stars,786.0923,787.0927,0,0,0,18,1,colour,images/2blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,787.0939,790.5788,0,3485,0.382857143,0.193333333,1,0,0,four_blue_stars,790.5798,791.5797,0,1,1,26,1,colour,images/2redStars.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,791.5807,794.7321,0,3152,-0.36952381,0.21047619,1,0,0,one_red_dot,794.7324,795.733,0,2,2,1,1,colour,images/1blueDot.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,795.7341,799.0517,0,3318,0.132380952,0.228571429,1,0,0,three_green_crosses,799.0521,800.053,0,3,3,35,1,colour,images/3blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,800.0539,803.2892,0,3235,0.137142857,0.192380952,1,0,0,three_green_crosses,803.2893,804.2891,0,4,4,44,1,colour,images/3yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,804.2901,806.0906,1,1801,-0.117142857,0.196190476,1,0,0,two_yellow_triangles,806.0917,807.0914,0,5,5,28,1,colour,images/2yellowCrosses.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,807.0923,811.3944,1,4302,0.413333333,0.202857143,1,0,0,four_blue_stars,811.3948,812.3956,0,6,6,48,1,colour,images/4blueCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,Item 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.0834,1092.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0821,1104.4176,space,11.304,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,2,6,6,3,4,3,2,6,6,2,4,2,5,3,6,6,6,understanding  how I interact with other people and groups of people,yes the situations responses involved measuring my choices against others,"I was a little surprised as I think of myself as empathetic, however I do tend to avoid confrontations and that may be seen as a weakness",i didn't feel that the measurement feedback was that accurate as I generally view myself as empathetic and tactful,Item 2,1,,
,5fb332c4fa4c00a595c24619,28,6aa09bb296af1050f055ee3b,2026-09-10_14h32.49.956,Reading the Room,2026.1.3,Win32,60.97560976,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.1248,1623.1162
