Participant_Info_Consent.block_1/Consent,participant,session,STUDY_ID,date,expName,psychopyVersion,OS,frameRate,dissent.started,dissent.stopped,Exclusion_Criteria_1.block_1/Mental_health_conditions,exclusion.started,exclusion.stopped,GroupAllocation.started,GroupAllocation.stopped,group,survey_demographics_IU.block_1/Sex,survey_demographics_IU.block_1/Education,survey_demographics_IU.block_1/Ethnicity,survey_demographics_IU.block_1/Politics,survey_demographics_IU.block_1/Age,survey_demographics_IU.block_1/IU_scale.q1,survey_demographics_IU.block_1/IU_scale.q2,survey_demographics_IU.block_1/IU_scale.q3,survey_demographics_IU.block_1/IU_scale.q4,survey_demographics_IU.block_1/IU_scale.q5,survey_demographics_IU.block_1/IU_scale.q6,survey_demographics_IU.block_1/IU_scale.q7,survey_demographics_IU.block_1/IU_scale.q8,survey_demographics_IU.block_1/IU_scale.q9,survey_demographics_IU.block_1/IU_scale.q10,survey_demographics_IU.block_1/IU_scale.q11,survey_demographics_IU.block_1/IU_scale.q12,Instructions.started,Instructions.stopped,Example.started,Example.stopped,Trials.started,Trials.stopped,Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,Feedback.started,Feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows,Scenarios.block_1/Expert Panel,Scenarios.block_1/Team Tension,Scenarios.block_1/Networking Gaffe,Scenarios.block_1/Viral Oversight,Scenarios.block_1/question16,ProgressBar.started,ProgressBar.stopped,feedback_50.started,feedback_50.stopped,press_spacebar_2.keys,press_spacebar_2.rt,press_spacebar_2.duration,show_feeback_hi.thisRepN,show_feeback_hi.thisTrialN,show_feeback_hi.thisN,show_feeback_hi.thisIndex,show_feeback_hi.ran,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_1,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_2,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_3,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_4,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_5,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_6,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_7,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_8,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_9,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_10,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_11,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_12,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_13,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_14,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_15,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_16,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_17,ETMS_survey_end.block_1/Epistemic Trust Mistrust.ETMS_18,ETMS_survey_end.block_1/Feedback check.Q1,ETMS_survey_end.block_1/Feedback check.Q2,ETMS_survey_end.block_1/Feedback check.Q3,ETMS_survey_end.block_1/StudyPurpose,ETMS_survey_end.block_1/WereYouEvaluated,ETMS_survey_end.block_1/Feedback_interpretation,ETMS_survey_end.block_1/Suspicious,ETMS_survey_end.block_1/Disclosure,ETMS_survey_end.block_1/Data use,End.started,End.stopped
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,235.9171,237.4649,1,1548,-0.072222222,0.25,1,0,0,two_yellow_triangles,237.465,238.465,0,4,4,15,1,colour,images/1yellowTriangle.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,238.4652,240.3062,1,1841,-0.078472222,0.248611111,1,0,0,two_yellow_triangles,240.3062,241.3049,0,5,5,63,1,colour,images/4yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,241.3051,244.958,0,3653,-0.313194444,0.238194444,1,0,0,one_red_dot,244.9583,245.9578,0,6,6,5,1,colour,images/1greenDot.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,245.9615,247.6943,0,1733,-0.113194444,0.197222222,1,0,0,two_yellow_triangles,247.6944,248.6939,0,0,0,59,1,number,images/4redTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,248.6941,250.1168,0,1423,-0.115277778,0.195833333,1,0,0,two_yellow_triangles,250.1169,251.1174,0,1,1,62,1,number,images/4yellowStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,251.1177,253.6445,0,2527,0.16875,0.214583333,1,0,0,three_green_crosses,253.6446,254.6449,0,2,2,8,1,number,images/1redCross.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,254.6451,256.7766,0,2132,-0.06875,0.222916667,1,0,0,two_yellow_triangles,256.7766,257.7767,0,3,3,47,1,number,images/3yellowTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,257.777,260.2275,0,2450,0.115277778,0.216666667,1,0,0,three_green_crosses,260.2276,261.228,0,4,4,5,1,number,images/1greenDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,261.2282,263.8662,0,2638,0.088194444,0.210416667,1,0,0,three_green_crosses,263.8663,264.8661,0,5,5,56,1,number,images/4redCrosses.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,264.8663,266.9361,0,2070,-0.331944444,0.223611111,1,0,0,one_red_dot,266.9361,267.936,0,6,6,58,1,number,images/4redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,267.94,270.1719,1,2232,0.186805556,0.188194444,1,0,0,three_green_crosses,270.1721,271.1717,0,0,0,38,1,number,images/3greenStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,271.1719,274.2461,1,3074,0.423611111,0.224305556,1,0,0,four_blue_stars,274.2461,275.2471,0,1,1,54,1,number,images/4greenStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,275.2473,277.5844,1,2337,-0.346527778,0.209722222,1,0,0,one_red_dot,277.5844,278.5857,0,2,2,10,1,number,images/1redStar.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,278.5859,280.5456,1,1960,-0.150694444,0.209027778,1,0,0,two_yellow_triangles,280.5457,281.5463,0,3,3,29,1,number,images/2yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,281.5466,283.3653,1,1819,-0.289583333,0.205555556,1,0,0,one_red_dot,283.3654,284.3656,0,4,4,9,1,number,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,284.3657,359.159,1,74793,0.147916667,0.244444444,1,0,0,three_green_crosses,359.159,360.1591,0,5,5,34,1,number,images/3blueStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,360.1593,362.2425,1,2083,0.1,0.260416667,1,0,0,three_green_crosses,362.2425,363.2418,0,6,6,46,1,number,images/3yellowStars.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,1,1,64:128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,363.2458,365.2076,0,1962,0.404166667,0.257638889,1,0,0,four_blue_stars,365.2078,366.2072,0,0,0,52,1,shape,images/4greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,366.2075,367.9255,1,1718,0.152083333,0.271527778,1,0,0,three_green_crosses,367.9258,368.9267,0,1,1,36,1,shape,images/3greenCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,368.9269,370.9567,1,2030,-0.332638889,0.238888889,1,0,0,one_red_dot,370.9568,371.9582,0,2,2,9,1,shape,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,371.9584,373.852,0,1894,-0.136805556,0.207638889,1,0,0,two_yellow_triangles,373.8522,374.8522,0,3,3,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,374.8524,377.3036,1,2451,0.372916667,0.197222222,1,0,0,four_blue_stars,377.3039,378.3036,0,4,4,62,1,shape,images/4yellowStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,378.3038,379.998,0,1694,0.0875,0.213194444,1,0,0,three_green_crosses,379.9983,380.9981,0,5,5,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,380.9983,382.8312,0,1833,-0.074305556,0.209027778,1,0,0,two_yellow_triangles,382.8313,383.8306,0,6,6,26,1,shape,images/2redStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,7,2,1,128:192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,383.8345,385.5317,1,1697,-0.292361111,0.206944444,1,0,0,one_red_dot,385.532,386.5323,0,0,0,9,1,colour,images/1redDot.jpg,one_red_dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,386.5326,389.442,1,2910,-0.163194444,0.205555556,1,0,0,two_yellow_triangles,389.442,390.4418,0,1,1,62,1,colour,images/4yellowStars.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,390.442,392.2887,0,1847,0.094444444,0.183333333,1,0,0,three_green_crosses,392.2889,393.2889,0,2,2,33,1,colour,images/3blueDots.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,393.2892,395.8023,0,2513,0.177083333,0.216666667,1,0,0,three_green_crosses,395.8023,396.803,0,3,3,45,1,colour,images/3yellowDots.jpg,two_yellow_triangles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,396.8032,399.5592,1,2756,0.422916667,0.247916667,1,0,0,four_blue_stars,399.5595,400.5594,0,4,4,18,1,colour,images/2blueStars.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,400.5596,402.7184,0,2159,0.347222222,0.21875,1,0,0,four_blue_stars,402.7186,403.7183,0,5,5,55,1,colour,images/4greenTriangles.jpg,three_green_crosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,403.7184,405.6147,0,1896,0.140972222,0.211805556,1,0,0,three_green_crosses,405.6148,406.6144,0,6,6,35,1,colour,images/3blueTriangles.jpg,four_blue_stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,0,1,0:64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,Item 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0237,686.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0238,696.2171,space,9.1797,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,2,5,5,4,6,4,3,4,5,4,5,4,4,4,4,4,4,4,Personal perceptions of other people an interactions.,"Yes, my abilty to understand what is done and said within groups, group dynaimcs.",I found it interesting and something for me to reflect upon.,"I have a suspicion that AI was involved in the evaluation, I suspect I was able to respond appropriately to the given situations.",Item 3,1,,
,614e65edaccea7bee04b8ad8,38,6aa09bb296af1050f055ee3b,2026-09-10_11h02.37.487,Reading the Room,2026.1.3,Linux x86_64,144.9275362,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.6269,1018.624
